38
ID_ESTADO|ID_DISTRITO_FEDERAL|SECCION|TIPO_CASILLA|ID_CASILLA|EXT_CONTIGUA|TIPO_SECCION|LISTA_NOMINAL|ID_MUNICIPIO|ID_DIST_LOC|ID_ESTRATO_F|ESTRATO_F|ID_ESTRATO_L|ESTRATO_L|ID_AREA_RESPONSABILIDAD|PAN|PRI|PRD|PAN_PRI_PRD|PAN_PRI|PAN_PRD|PRI_PRD|PT|PVEM|MORENA|PANAL|PT_PVEM_MORENA_PANAL|PT_PVEM_MORENA|PT_PVEM_PANAL|PT_MORENA_PANAL|PVEM_MORENA_PANAL|PT_PVEM|PT_MORENA|PT_PANAL|PVEM_MORENA|PVEM_PANAL|MORENA_PANAL|MC|PAZ|MD|PP|PES|RSP|FPM|CNR|NULOS|TOTAL|AMRF|C_MD|CEAM|DMA|FCM|FSPT|JVB|MGMP|MGZ
32|2|0662|B|1|0|R|166|20|10|2|2|9|estrato_9|20|3|13|5|3|1|6|1|2|10|1|0|0|6|0|0|2|1|7|4|3|1|3|0|9|5|3|1|2|4|1|2|99|0|5|32|40|9|2|3|1|4
32|4|1896|C|1|0|U|380|17|4|4|4|7|estrato_7|64|5|39|6|6|2|12|2|3|16|3|1|0|7|1|2|6|1|9|8|5|2|1|0|23|17|2|1|3|6|0|3|192|0|17|72|65|23|3|2|1|6
32|1|0141|B|1|0|U|491|10|5|1|1|1|estrato_1|39|6|31|15|4|0|19|1|8|15|3|0|3|4|3|3|4|2|15|11|3|6|4|4|22|23|3|2|6|5|0|5|230|4|23|76|84|22|6|3|2|5
32|4|0469|C|1|0|U|647|17|4|4|4|7|estrato_7|62|10|39|13|5|4|22|2|11|27|4|1|4|16|3|3|14|4|21|7|6|12|7|1|41|24|5|4|3|7|1|2|323|1|24|95|140|41|3|5|4|7
32|2|1079|B|1|0|R|183|36|8|2|2|9|estrato_9|79|10|21|4|4|2|7|0|1|5|0|1|1|4|3|0|3|1|8|1|1|1|4|1|8|8|2|1|1|2|0|2|107|1|8|48|34|8|1|2|1|2
32|1|0241|B|1|0|R|241|10|7|1|1|8|estrato_8|88|5|23|7|1|0|7|2|3|7|4|1|1|4|0|0|5|0|9|5|4|2|1|0|8|11|3|2|5|2|0|3|125|0|11|45|46|8|5|3|2|2
32|4|0547|B|1|0|R|400|17|4|4|4|14|estrato_14|42|13|22|7|7|1|17|0|5|15|3|0|3|4|1|0|12|2|17|6|4|3|7|0|17|16|4|1|7|6|0|2|202|0|16|67|82|17|7|4|1|6
32|3|0846|B|1|0|R|138|26|12|3|3|10|estrato_10|12|1|17|4|1|0|7|0|3|6|0|0|0|5|0|0|1|0|3|1|1|2|2|0|9|1|2|1|2|2|0|0|71|0|1|30|24|9|2|2|1|2
32|4|0472|C|1|0|U|629|17|3|4|4|7|estrato_7|35|9|38|12|12|3|14|1|12|21|8|0|1|12|2|0|8|3|19|10|7|12|4|0|36|20|3|5|14|8|0|3|297|0|20|89|119|36|14|3|5|8
32|1|0212|C|1|0|M|619|10|7|1|1|4|estrato_4|101|11|36|10|9|3|39|4|13|24|2|0|3|21|4|1|9|2|31|9|3|6|6|1|37|26|5|1|8|4|0|2|330|1|26|112|134|37|8|5|1|4
32|3|1848|B|1|0|U|434|56|1|3|3|3|estrato_3|139|10|36|7|6|0|15|0|7|20|2|0|1|8|2|0|5|1|21|4|2|10|8|2|16|18|4|3|7|2|0|3|220|2|18|74|91|16|7|4|3|2
32|3|1193|B|1|0|U|385|39|18|3|3|6|estrato_6|64|2|25|11|6|3|15|1|11|19|3|2|0|7|2|1|6|1|14|7|3|3|4|0|19|19|4|1|6|5|1|3|204|0|19|63|83|19|6|4|1|5
32|2|1542|B|1|0|M|116|49|7|2|2|9|estrato_9|194|1|6|2|1|1|2|0|2|6|0|1|1|3|0|3|2|0|6|3|2|2|2|0|4|3|0|0|0|3|0|1|57|0|3|13|33|4|0|0|0|3
32|4|0463|C|2|0|U|606|17|4|4|4|7|estrato_7|57|7|48|12|10|4|24|2|16|28|4|1|2|10|3|2|10|1|19|9|6|11|4|4|23|24|4|6|9|10|0|2|315|4|24|107|126|23|9|4|6|10
32|2|1430|C|1|0|R|385|45|14|2|2|9|estrato_9|160|4|34|6|7|3|12|0|6|16|2|0|2|5|0|0|4|1|8|9|5|3|3|2|26|16|3|1|4|3|0|0|185|2|16|66|64|26|4|3|1|3
32|1|0047|B|1|0|U|398|5|2|1|1|1|estrato_1|9|3|29|15|4|1|18|1|9|13|0|0|1|6|1|3|5|1|10|4|1|7|0|0|31|13|6|2|9|7|1|3|204|0|13|71|61|31|9|6|2|7
32|3|1287|B|1|0|R|351|41|12|3|3|13|estrato_13|5|6|23|9|5|1|22|0|9|11|2|0|0|6|2|0|8|0|9|7|1|2|6|3|15|13|1|1|1|5|1|0|169|3|13|66|63|15|1|1|1|5
